2025-11-04 14:03:07,033 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:03:07.023249 | O:16499.48 H:16503.42 L:16495.54 C:16502.98 V:1894.0
2025-11-04 14:03:09,588 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:03:09.583329 | O:16519.26 H:16520.12 L:16518.41 C:16519.86 V:1964.0
2025-11-04 14:03:12,127 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:03:12.118513 | O:16554.26 H:16557.93 L:16550.58 C:16554.66 V:1499.0
2025-11-04 14:03:14,679 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:03:14.674777 | O:16550.31 H:16558.93 L:16541.69 C:16555.56 V:1495.0
2025-11-04 14:03:17,226 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:03:17.221647 | O:16546.88 H:16547.59 L:16546.18 C:16546.65 V:997.0
2025-11-04 14:03:19,765 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:03:19.759807 | O:16537.46 H:16541.83 L:16533.09 C:16539.58 V:1332.0
2025-11-04 14:03:22,306 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:03:22.301829 | O:16533.82 H:16534.73 L:16532.92 C:16533.55 V:1855.0
2025-11-04 14:03:24,865 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:03:24.860318 | O:16525.27 H:16532.27 L:16518.28 C:16520.78 V:964.0
2025-11-04 14:03:27,416 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:03:27.411044 | O:16523.75 H:16532.33 L:16515.17 C:16529.54 V:1990.0
2025-11-04 14:03:29,964 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:03:29.958798 | O:16532.79 H:16539.18 L:16526.40 C:16529.31 V:730.0
2025-11-04 14:03:32,510 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:03:32.505667 | O:16537.99 H:16540.48 L:16535.50 C:16536.16 V:1840.0
2025-11-04 14:03:35,049 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:03:35.043393 | O:16526.91 H:16527.83 L:16525.99 C:16526.74 V:1234.0
2025-11-04 14:03:37,613 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:03:37.601514 | O:16536.02 H:16541.98 L:16530.05 C:16534.67 V:1405.0
2025-11-04 14:03:40,181 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:03:40.178068 | O:16534.68 H:16537.78 L:16531.58 C:16535.16 V:1692.0
2025-11-04 14:03:42,731 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:03:42.726549 | O:16533.83 H:16536.23 L:16531.44 C:16531.59 V:1966.0
2025-11-04 14:03:45,291 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:03:45.286934 | O:16533.65 H:16539.44 L:16527.86 C:16531.37 V:759.0
2025-11-04 14:03:47,839 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:03:47.835082 | O:16527.63 H:16534.12 L:16521.14 C:16530.30 V:1005.0
2025-11-04 14:03:50,385 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:03:50.381412 | O:16530.00 H:16531.98 L:16528.02 C:16529.63 V:1409.0
2025-11-04 14:03:52,916 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:03:52.913464 | O:16541.36 H:16551.54 L:16531.17 C:16543.78 V:1764.0
